2026-03-17 15:52:32 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Launcher log: /nfs_tmp/Compression_team/src/WaterSIC/outputs/logs/launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale_20260317_155232.log
2026-03-17 15:54:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=6 gpu=2 name=NVIDIA RTX A6000 processes=2 process_mem=31326MiB used=31337MiB free=17334MiB util=99% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:54:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=7 gpu=1 name=NVIDIA RTX A6000 processes=2 process_mem=38308MiB used=38319MiB free=10352MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:54:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=8 gpu=0 name=NVIDIA RTX A6000 processes=4 process_mem=39076MiB used=39188MiB free=9483MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:54:33 | ERROR | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | No GPU met the idle thresholds; refusing to auto-select a busy GPU without device.allow_busy_fallback=true.
2026-03-17 15:54:33 | WARNING | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | No idle GPU available yet: No GPU met the idle thresholds; refusing to auto-select a busy GPU without device.allow_busy_fallback=true.
2026-03-17 15:54:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Sleeping for 60 seconds before retrying idle-GPU selection
2026-03-17 15:55:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU auto-selection policy: prefer zero compute processes, then lowest used memory / highest free memory, then utilization.
2026-03-17 15:55:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=1 gpu=5 name=NVIDIA RTX A6000 processes=1 process_mem=4474MiB used=4482MiB free=44189MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:55:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=2 gpu=3 name=NVIDIA RTX A6000 processes=1 process_mem=6022MiB used=6030MiB free=42641MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:55:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=3 gpu=1 name=NVIDIA RTX A6000 processes=1 process_mem=6314MiB used=6322MiB free=42349MiB util=99% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:55:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=4 gpu=6 name=NVIDIA RTX A6000 processes=1 process_mem=18114MiB used=18122MiB free=30549MiB util=30% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:55:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=5 gpu=7 name=NVIDIA RTX A6000 processes=1 process_mem=19604MiB used=19612MiB free=29059MiB util=98% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:55:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=6 gpu=4 name=NVIDIA RTX A6000 processes=1 process_mem=26968MiB used=26976MiB free=21695MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:55:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=7 gpu=2 name=NVIDIA RTX A6000 processes=1 process_mem=31066MiB used=31074MiB free=17597MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:55:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=8 gpu=0 name=NVIDIA RTX A6000 processes=2 process_mem=2098MiB used=2203MiB free=46468MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:55:33 | ERROR | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | No GPU met the idle thresholds; refusing to auto-select a busy GPU without device.allow_busy_fallback=true.
2026-03-17 15:55:33 | WARNING | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | No idle GPU available yet: No GPU met the idle thresholds; refusing to auto-select a busy GPU without device.allow_busy_fallback=true.
2026-03-17 15:55:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Sleeping for 60 seconds before retrying idle-GPU selection
2026-03-17 15:56:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU auto-selection policy: prefer zero compute processes, then lowest used memory / highest free memory, then utilization.
2026-03-17 15:56:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=1 gpu=5 name=NVIDIA RTX A6000 processes=1 process_mem=4474MiB used=4482MiB free=44189MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:56:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=2 gpu=3 name=NVIDIA RTX A6000 processes=1 process_mem=6022MiB used=6030MiB free=42641MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:56:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=3 gpu=6 name=NVIDIA RTX A6000 processes=1 process_mem=18114MiB used=18122MiB free=30549MiB util=32% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:56:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=4 gpu=7 name=NVIDIA RTX A6000 processes=1 process_mem=19604MiB used=19612MiB free=29059MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:56:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=5 gpu=4 name=NVIDIA RTX A6000 processes=1 process_mem=26968MiB used=26976MiB free=21695MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:56:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=6 gpu=2 name=NVIDIA RTX A6000 processes=1 process_mem=31066MiB used=31074MiB free=17597MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:56:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=7 gpu=1 name=NVIDIA RTX A6000 processes=1 process_mem=33984MiB used=33992MiB free=14679MiB util=79% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:56:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=8 gpu=0 name=NVIDIA RTX A6000 processes=2 process_mem=2098MiB used=2203MiB free=46468MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:56:33 | ERROR | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | No GPU met the idle thresholds; refusing to auto-select a busy GPU without device.allow_busy_fallback=true.
2026-03-17 15:56:33 | WARNING | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | No idle GPU available yet: No GPU met the idle thresholds; refusing to auto-select a busy GPU without device.allow_busy_fallback=true.
2026-03-17 15:56:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Sleeping for 60 seconds before retrying idle-GPU selection
2026-03-17 15:57:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU auto-selection policy: prefer zero compute processes, then lowest used memory / highest free memory, then utilization.
2026-03-17 15:57:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=1 gpu=5 name=NVIDIA RTX A6000 processes=1 process_mem=5402MiB used=5410MiB free=43261MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:57:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=2 gpu=3 name=NVIDIA RTX A6000 processes=1 process_mem=6696MiB used=6704MiB free=41967MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:57:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=3 gpu=7 name=NVIDIA RTX A6000 processes=1 process_mem=19604MiB used=19612MiB free=29059MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:57:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=4 gpu=4 name=NVIDIA RTX A6000 processes=1 process_mem=26968MiB used=26976MiB free=21695MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:57:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=5 gpu=2 name=NVIDIA RTX A6000 processes=1 process_mem=31066MiB used=31074MiB free=17597MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:57:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=6 gpu=1 name=NVIDIA RTX A6000 processes=1 process_mem=33984MiB used=33992MiB free=14679MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:57:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=7 gpu=6 name=NVIDIA RTX A6000 processes=2 process_mem=43410MiB used=43421MiB free=5250MiB util=24% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:57:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=8 gpu=0 name=NVIDIA RTX A6000 processes=3 process_mem=26598MiB used=26706MiB free=21964MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:57:33 | ERROR | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | No GPU met the idle thresholds; refusing to auto-select a busy GPU without device.allow_busy_fallback=true.
2026-03-17 15:57:33 | WARNING | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | No idle GPU available yet: No GPU met the idle thresholds; refusing to auto-select a busy GPU without device.allow_busy_fallback=true.
2026-03-17 15:57:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Sleeping for 60 seconds before retrying idle-GPU selection
2026-03-17 15:58:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU auto-selection policy: prefer zero compute processes, then lowest used memory / highest free memory, then utilization.
2026-03-17 15:58:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=1 gpu=5 name=NVIDIA RTX A6000 processes=1 process_mem=5402MiB used=5410MiB free=43261MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:58:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=2 gpu=3 name=NVIDIA RTX A6000 processes=1 process_mem=6696MiB used=6704MiB free=41967MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:58:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=3 gpu=6 name=NVIDIA RTX A6000 processes=1 process_mem=18114MiB used=18122MiB free=30549MiB util=52% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:58:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=4 gpu=7 name=NVIDIA RTX A6000 processes=1 process_mem=19604MiB used=19612MiB free=29059MiB util=97% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:58:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=5 gpu=1 name=NVIDIA RTX A6000 processes=1 process_mem=24768MiB used=24776MiB free=23895MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:58:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=6 gpu=4 name=NVIDIA RTX A6000 processes=1 process_mem=26968MiB used=26976MiB free=21695MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:58:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=7 gpu=2 name=NVIDIA RTX A6000 processes=1 process_mem=31066MiB used=31074MiB free=17597MiB util=99% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:58:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=8 gpu=0 name=NVIDIA RTX A6000 processes=2 process_mem=2098MiB used=2203MiB free=46468MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:58:33 | ERROR | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | No GPU met the idle thresholds; refusing to auto-select a busy GPU without device.allow_busy_fallback=true.
2026-03-17 15:58:33 | WARNING | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | No idle GPU available yet: No GPU met the idle thresholds; refusing to auto-select a busy GPU without device.allow_busy_fallback=true.
2026-03-17 15:58:33 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Sleeping for 60 seconds before retrying idle-GPU selection
2026-03-17 15:59:34 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU auto-selection policy: prefer zero compute processes, then lowest used memory / highest free memory, then utilization.
2026-03-17 15:59:34 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=1 gpu=5 name=NVIDIA RTX A6000 processes=1 process_mem=4476MiB used=4484MiB free=44187MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:59:34 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=2 gpu=3 name=NVIDIA RTX A6000 processes=1 process_mem=6696MiB used=6704MiB free=41967MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:59:34 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=3 gpu=7 name=NVIDIA RTX A6000 processes=1 process_mem=13312MiB used=13320MiB free=35351MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:59:34 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=4 gpu=6 name=NVIDIA RTX A6000 processes=1 process_mem=18114MiB used=18122MiB free=30549MiB util=21% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:59:34 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=5 gpu=4 name=NVIDIA RTX A6000 processes=1 process_mem=26968MiB used=26976MiB free=21695MiB util=96% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:59:34 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=6 gpu=2 name=NVIDIA RTX A6000 processes=1 process_mem=31066MiB used=31074MiB free=17597MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:59:34 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=7 gpu=1 name=NVIDIA RTX A6000 processes=1 process_mem=35008MiB used=35016MiB free=13655MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
