2026-03-17 15:53:06 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Launcher log: /nfs_tmp/Compression_team/src/WaterSIC/outputs/logs/launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale_20260317_155306.log
2026-03-17 15:53:06 | ERROR | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | No GPU met the idle thresholds; refusing to auto-select a busy GPU without device.allow_busy_fallback=true.
2026-03-17 15:53:06 | WARNING | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | No idle GPU available yet: No GPU met the idle thresholds; refusing to auto-select a busy GPU without device.allow_busy_fallback=true.
2026-03-17 15:53:06 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Sleeping for 60 seconds before retrying idle-GPU selection
2026-03-17 15:54:06 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU auto-selection policy: prefer zero compute processes, then lowest used memory / highest free memory, then utilization.
2026-03-17 15:54:06 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=1 gpu=3 name=NVIDIA RTX A6000 processes=2 process_mem=6282MiB used=6293MiB free=42378MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:54:06 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=2 gpu=5 name=NVIDIA RTX A6000 processes=2 process_mem=7314MiB used=6299MiB free=42372MiB util=96% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:54:06 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=3 gpu=6 name=NVIDIA RTX A6000 processes=2 process_mem=18374MiB used=18385MiB free=30286MiB util=31% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:54:06 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=4 gpu=7 name=NVIDIA RTX A6000 processes=2 process_mem=26336MiB used=26347MiB free=22324MiB util=89% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:54:06 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=5 gpu=4 name=NVIDIA RTX A6000 processes=2 process_mem=27228MiB used=27239MiB free=21432MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:54:06 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=6 gpu=2 name=NVIDIA RTX A6000 processes=2 process_mem=31326MiB used=31337MiB free=17334MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:54:06 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=7 gpu=1 name=NVIDIA RTX A6000 processes=2 process_mem=38308MiB used=38319MiB free=10352MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:54:06 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=8 gpu=0 name=NVIDIA RTX A6000 processes=4 process_mem=39076MiB used=39188MiB free=9483MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:54:06 | ERROR | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | No GPU met the idle thresholds; refusing to auto-select a busy GPU without device.allow_busy_fallback=true.
2026-03-17 15:54:06 | WARNING | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | No idle GPU available yet: No GPU met the idle thresholds; refusing to auto-select a busy GPU without device.allow_busy_fallback=true.
2026-03-17 15:54:06 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Sleeping for 60 seconds before retrying idle-GPU selection
2026-03-17 15:55:07 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU auto-selection policy: prefer zero compute processes, then lowest used memory / highest free memory, then utilization.
2026-03-17 15:55:07 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=1 gpu=1 name=NVIDIA RTX A6000 processes=0 process_mem=0MiB used=5MiB free=48666MiB util=0% idle_class=idle thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:55:07 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=2 gpu=5 name=NVIDIA RTX A6000 processes=1 process_mem=4474MiB used=4482MiB free=44189MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:55:07 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=3 gpu=3 name=NVIDIA RTX A6000 processes=1 process_mem=6022MiB used=6030MiB free=42641MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:55:07 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=4 gpu=6 name=NVIDIA RTX A6000 processes=1 process_mem=18114MiB used=18122MiB free=30549MiB util=32% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:55:07 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=5 gpu=7 name=NVIDIA RTX A6000 processes=1 process_mem=19604MiB used=19612MiB free=29059MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:55:07 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=6 gpu=4 name=NVIDIA RTX A6000 processes=1 process_mem=26968MiB used=26976MiB free=21695MiB util=98% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:55:07 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=7 gpu=2 name=NVIDIA RTX A6000 processes=1 process_mem=31066MiB used=31074MiB free=17597MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:55:07 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=8 gpu=0 name=NVIDIA RTX A6000 processes=2 process_mem=2098MiB used=2203MiB free=46468MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:55:07 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Idle GPU selected for launch: DeviceSelection(torch_device='cuda', cuda_visible_devices='1', reason='idle_gpu_selected', gpu_index=1, gpu_name='NVIDIA RTX A6000', warning=None, ranking=('rank=1 gpu=1 name=NVIDIA RTX A6000 processes=0 process_mem=0MiB used=5MiB free=48666MiB util=0% idle_class=idle thresholds(max_used=2048MiB,min_free=24576MiB)', 'rank=2 gpu=5 name=NVIDIA RTX A6000 processes=1 process_mem=4474MiB used=4482MiB free=44189MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)', 'rank=3 gpu=3 name=NVIDIA RTX A6000 processes=1 process_mem=6022MiB used=6030MiB free=42641MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)', 'rank=4 gpu=6 name=NVIDIA RTX A6000 processes=1 process_mem=18114MiB used=18122MiB free=30549MiB util=32% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)', 'rank=5 gpu=7 name=NVIDIA RTX A6000 processes=1 process_mem=19604MiB used=19612MiB free=29059MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)', 'rank=6 gpu=4 name=NVIDIA RTX A6000 processes=1 process_mem=26968MiB used=26976MiB free=21695MiB util=98% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)', 'rank=7 gpu=2 name=NVIDIA RTX A6000 processes=1 process_mem=31066MiB used=31074MiB free=17597MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)', 'rank=8 gpu=0 name=NVIDIA RTX A6000 processes=2 process_mem=2098MiB used=2203MiB free=46468MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)'), logical_device_index=0)
2026-03-17 15:55:07 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Launching command: ['/nfs_tmp/Compression_team/src/WaterSIC/.conda/watersic/bin/python', '/nfs_tmp/Compression_team/src/WaterSIC/scripts/run_experiment.py', '--model-config', 'configs/models/llama32_1b.yaml', '--quant-config', 'configs/quant/watersic_llama32_1b_full_reftrue_rescaler_mixing_repaired_paperscale.yaml', '--eval-config', 'configs/eval/wikitext2.yaml']
2026-03-17 15:55:07 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Launched child PID=301705
2026-03-17 15:55:15 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Resolved experiment log path: /nfs_tmp/Compression_team/src/WaterSIC/outputs/logs/run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale_20260317_155515.log
2026-03-17 16:04:04 | ERROR | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Child process exited with code -9
